event_id,delivery_id,store_name,scooter_id,event_timestamp,distance_km,event_type,status
651,82,Westside Kitchen,SC018,2026-09-02 16:48:00,0.0,pickup_complete,operational
652,82,Westside Kitchen,SC018,2026-09-02 16:49:00,2.96,in_transit,operational
653,82,Westside Kitchen,SC018,2026-09-02 16:56:00,0.0,waiting_traffic,operational
654,82,Westside Kitchen,SC018,2026-09-02 16:59:00,2.1,in_transit,operational
655,82,Westside Kitchen,SC018,2026-09-02 17:04:00,0.21,arrived_customer,operational
656,82,Westside Kitchen,SC018,2026-09-02 17:10:00,0.0,delivery_complete,operational
657,83,Downtown Hub,SC015,2026-09-01 10:48:00,0.0,order_received,minor_delay
658,83,Downtown Hub,SC015,2026-09-01 10:54:00,0.16,arrived_restaurant,operational
659,83,Downtown Hub,SC015,2026-09-01 11:01:00,0.0,pickup_complete,operational
660,83,Downtown Hub,SC015,2026-09-01 11:02:00,1.1,in_transit,minor_delay
661,83,Downtown Hub,SC015,2026-09-01 11:09:00,0.0,waiting_traffic,minor_delay
662,83,Downtown Hub,SC015,2026-09-01 11:10:00,1.6,in_transit,operational
663,83,Downtown Hub,SC015,2026-09-01 11:14:00,0.22,arrived_customer,operational
664,83,Downtown Hub,SC015,2026-09-01 11:15:00,0.0,delivery_complete,operational
665,84,Downtown Hub,SC009,2026-09-03 09:29:00,0.0,order_received,operational
666,84,Downtown Hub,SC009,2026-09-03 09:33:00,0.29,arrived_restaurant,operational
667,84,Downtown Hub,SC009,2026-09-03 09:39:00,0.0,pickup_complete,operational
668,84,Downtown Hub,SC009,2026-09-03 09:40:00,1.25,in_transit,operational
669,84,Downtown Hub,SC009,2026-09-03 09:51:00,0.0,waiting_traffic,operational
670,84,Downtown Hub,SC009,2026-09-03 09:53:00,2.44,in_transit,operational
671,84,Downtown Hub,SC009,2026-09-03 10:00:00,0.18,arrived_customer,operational
672,84,Downtown Hub,SC009,2026-09-03 10:04:00,0.0,delivery_complete,operational
673,85,Eastgate Food Court,SC020,2026-09-01 18:04:00,0.0,order_received,operational
674,85,Eastgate Food Court,SC020,2026-09-01 18:09:00,0.11,arrived_restaurant,operational
675,85,Eastgate Food Court,SC020,2026-09-01 18:12:00,0.0,pickup_complete,operational
676,85,Eastgate Food Court,SC020,2026-09-01 18:13:00,1.75,in_transit,operational
677,85,Eastgate Food Court,SC020,2026-09-01 18:17:00,0.0,waiting_traffic,operational
678,85,Eastgate Food Court,SC020,2026-09-01 18:21:00,2.68,in_transit,operational
679,85,Eastgate Food Court,SC020,2026-09-01 18:26:00,0.11,arrived_customer,operational
680,85,Eastgate Food Court,SC020,2026-09-01 18:30:00,0.0,delivery_complete,minor_delay
681,86,Downtown Hub,SC004,2026-09-01 22:34:00,0.0,order_received,operational
682,86,Downtown Hub,SC004,2026-09-01 22:40:00,0.2,arrived_restaurant,operational
683,86,Downtown Hub,SC004,2026-09-01 22:45:00,0.0,pickup_complete,operational
684,86,Downtown Hub,SC004,2026-09-01 22:46:00,3.17,in_transit,operational
685,86,Downtown Hub,SC004,2026-09-01 22:49:00,0.0,waiting_traffic,operational
686,86,Downtown Hub,SC004,2026-09-01 22:52:00,3.2,in_transit,operational
687,86,Downtown Hub,SC004,2026-09-01 22:57:00,0.29,arrived_customer,operational
688,86,Downtown Hub,SC004,2026-09-01 23:00:00,0.0,delivery_complete,operational
689,87,North Plaza,SC004,2026-09-02 17:26:00,0.0,order_received,operational
690,87,North Plaza,SC004,2026-09-02 17:34:00,0.21,arrived_restaurant,operational
691,87,North Plaza,SC004,2026-09-02 17:39:00,0.0,pickup_complete,operational
692,87,North Plaza,SC004,2026-09-02 17:40:00,1.9,in_transit,operational
693,87,North Plaza,SC004,2026-09-02 17:46:00,0.0,waiting_traffic,operational
694,87,North Plaza,SC004,2026-09-02 17:47:00,2.75,in_transit,operational
695,87,North Plaza,SC004,2026-09-02 17:51:00,0.11,arrived_customer,operational
696,87,North Plaza,SC004,2026-09-02 17:53:00,0.0,delivery_complete,minor_delay
697,88,Eastgate Food Court,SC018,2026-09-03 13:03:00,0.0,order_received,operational
698,88,Eastgate Food Court,SC018,2026-09-03 13:10:00,0.26,arrived_restaurant,operational
699,88,Eastgate Food Court,SC018,2026-09-03 13:13:00,0.0,pickup_complete,operational
700,88,Eastgate Food Court,SC018,2026-09-03 13:14:00,2.4,in_transit,operational
701,88,Eastgate Food Court,SC018,2026-09-03 13:15:00,0.0,waiting_traffic,operational
702,88,Eastgate Food Court,SC018,2026-09-03 13:16:00,2.63,in_transit,operational
703,88,Eastgate Food Court,SC018,2026-09-03 13:21:00,0.19,arrived_customer,operational
704,88,Eastgate Food Court,SC018,2026-09-03 13:26:00,0.0,delivery_complete,operational
705,89,Downtown Hub,SC002,2026-09-02 11:08:00,0.0,order_received,operational
706,89,Downtown Hub,SC002,2026-09-02 11:17:00,0.25,arrived_restaurant,operational
707,89,Downtown Hub,SC002,2026-09-02 11:21:00,0.0,pickup_complete,operational
708,89,Downtown Hub,SC002,2026-09-02 11:22:00,3.14,in_transit,operational
709,89,Downtown Hub,SC002,2026-09-02 11:29:00,0.0,waiting_traffic,operational
710,89,Downtown Hub,SC002,2026-09-02 11:32:00,2.68,in_transit,operational
711,89,Downtown Hub,SC002,2026-09-02 11:40:00,0.24,arrived_customer,operational
712,89,Downtown Hub,SC002,2026-09-02 11:45:00,0.0,delivery_complete,operational
713,90,Downtown Hub,SC009,2026-09-01 10:34:00,0.0,order_received,operational
714,90,Downtown Hub,SC009,2026-09-01 10:46:00,0.13,arrived_restaurant,operational
715,90,Downtown Hub,SC009,2026-09-01 10:50:00,0.0,pickup_complete,operational
716,90,Downtown Hub,SC009,2026-09-01 10:51:00,3.01,in_transit,operational
717,90,Downtown Hub,SC009,2026-09-01 10:55:00,0.0,waiting_traffic,operational
718,90,Downtown Hub,SC009,2026-09-01 10:58:00,0.82,in_transit,operational
719,90,Downtown Hub,SC009,2026-09-01 11:05:00,0.12,arrived_customer,operational
720,90,Downtown Hub,SC009,2026-09-01 11:11:00,0.0,delivery_complete,operational
721,91,Westside Kitchen,SC009,2026-09-01 10:47:00,0.0,order_received,operational
722,91,Westside Kitchen,SC009,2026-09-01 10:55:00,0.21,arrived_restaurant,operational
723,91,Westside Kitchen,SC009,2026-09-01 11:00:00,0.0,pickup_complete,operational
724,91,Westside Kitchen,SC009,2026-09-01 11:01:00,2.26,in_transit,operational
725,91,Westside Kitchen,SC009,2026-09-01 11:03:00,0.0,waiting_traffic,operational
726,91,Westside Kitchen,SC009,2026-09-01 11:05:00,2.85,in_transit,operational
727,91,Westside Kitchen,SC009,2026-09-01 11:12:00,0.14,arrived_customer,operational
728,91,Westside Kitchen,SC009,2026-09-01 11:16:00,0.0,delivery_complete,operational
729,92,Downtown Hub,SC017,2026-09-02 15:41:00,0.0,order_received,minor_delay
730,92,Downtown Hub,SC017,2026-09-02 15:49:00,0.08,arrived_restaurant,operational
731,92,Downtown Hub,SC017,2026-09-02 15:55:00,0.0,pickup_complete,operational
732,92,Downtown Hub,SC017,2026-09-02 15:56:00,0.98,in_transit,operational
733,92,Downtown Hub,SC017,2026-09-02 16:02:00,0.0,waiting_traffic,operational
734,92,Downtown Hub,SC017,2026-09-02 16:05:00,0.98,in_transit,operational
735,92,Downtown Hub,SC017,2026-09-02 16:15:00,0.2,arrived_customer,operational
736,92,Downtown Hub,SC017,2026-09-02 16:17:00,0.0,delivery_complete,operational
737,93,Downtown Hub,SC011,2026-09-03 10:04:00,0.0,order_received,operational
738,93,Downtown Hub,SC011,2026-09-03 10:15:00,0.06,arrived_restaurant,operational
739,93,Downtown Hub,SC011,2026-09-03 10:16:00,0.0,pickup_complete,operational
740,93,Downtown Hub,SC011,2026-09-03 10:17:00,0.87,in_transit,operational
741,93,Downtown Hub,SC011,2026-09-03 10:21:00,0.0,waiting_traffic,operational
742,93,Downtown Hub,SC011,2026-09-03 10:25:00,2.64,in_transit,operational
743,93,Downtown Hub,SC011,2026-09-03 10:31:00,0.3,arrived_customer,operational
744,93,Downtown Hub,SC011,2026-09-03 10:32:00,0.0,delivery_complete,operational
745,94,North Plaza,SC004,2026-09-03 09:54:00,0.0,order_received,operational
746,94,North Plaza,SC004,2026-09-03 10:00:00,0.09,arrived_restaurant,operational
747,94,North Plaza,SC004,2026-09-03 10:02:00,0.0,pickup_complete,operational
748,94,North Plaza,SC004,2026-09-03 10:03:00,1.4,in_transit,operational
749,94,North Plaza,SC004,2026-09-03 10:10:00,0.0,waiting_traffic,operational
750,94,North Plaza,SC004,2026-09-03 10:14:00,2.57,in_transit,operational
751,94,North Plaza,SC004,2026-09-03 10:21:00,0.12,arrived_customer,operational
752,94,North Plaza,SC004,2026-09-03 10:24:00,0.0,delivery_complete,operational
753,95,North Plaza,SC014,2026-09-03 09:20:00,0.0,order_received,operational
754,95,North Plaza,SC014,2026-09-03 09:30:00,0.15,arrived_restaurant,operational
755,95,North Plaza,SC014,2026-09-03 09:34:00,0.0,pickup_complete,operational
756,95,North Plaza,SC014,2026-09-03 09:35:00,1.54,in_transit,operational
757,95,North Plaza,SC014,2026-09-03 09:44:00,0.0,waiting_traffic,operational
758,95,North Plaza,SC014,2026-09-03 09:46:00,3.21,in_transit,operational
759,95,North Plaza,SC014,2026-09-03 09:53:00,0.06,arrived_customer,operational
760,95,North Plaza,SC014,2026-09-03 09:55:00,0.0,delivery_complete,operational
761,96,Downtown Hub,SC012,2026-09-01 16:03:00,0.0,order_received,operational
762,96,Downtown Hub,SC012,2026-09-01 16:08:00,0.27,arrived_restaurant,operational
763,96,Downtown Hub,SC012,2026-09-01 16:10:00,0.0,pickup_complete,operational
764,96,Downtown Hub,SC012,2026-09-01 16:11:00,1.3,in_transit,operational
765,96,Downtown Hub,SC012,2026-09-01 16:18:00,0.0,waiting_traffic,operational
766,96,Downtown Hub,SC012,2026-09-01 16:20:00,2.88,in_transit,operational
767,96,Downtown Hub,SC012,2026-09-01 16:27:00,0.26,arrived_customer,operational
768,96,Downtown Hub,SC012,2026-09-01 16:31:00,0.0,delivery_complete,operational
769,97,Downtown Hub,SC010,2026-09-03 12:22:00,0.0,order_received,operational
770,97,Downtown Hub,SC010,2026-09-03 12:32:00,0.08,arrived_restaurant,operational
771,97,Downtown Hub,SC010,2026-09-03 12:39:00,0.0,pickup_complete,operational
772,97,Downtown Hub,SC010,2026-09-03 12:40:00,2.1,in_transit,operational
773,97,Downtown Hub,SC010,2026-09-03 12:47:00,0.0,waiting_traffic,operational
774,97,Downtown Hub,SC010,2026-09-03 12:49:00,1.34,in_transit,operational
775,97,Downtown Hub,SC010,2026-09-03 13:01:00,0.2,arrived_customer,operational
776,97,Downtown Hub,SC010,2026-09-03 13:03:00,0.0,delivery_complete,operational
777,98,Eastgate Food Court,SC019,2026-09-01 20:27:00,0.0,order_received,operational
778,98,Eastgate Food Court,SC019,2026-09-01 20:34:00,0.13,arrived_restaurant,minor_delay
779,98,Eastgate Food Court,SC019,2026-09-01 20:40:00,0.0,pickup_complete,operational
780,98,Eastgate Food Court,SC019,2026-09-01 20:41:00,1.0,in_transit,operational
781,98,Eastgate Food Court,SC019,2026-09-01 20:46:00,0.0,waiting_traffic,operational
782,98,Eastgate Food Court,SC019,2026-09-01 20:48:00,2.42,in_transit,operational
783,98,Eastgate Food Court,SC019,2026-09-01 20:53:00,0.12,arrived_customer,operational
784,98,Eastgate Food Court,SC019,2026-09-01 20:54:00,0.0,delivery_complete,operational
785,99,Eastgate Food Court,SC001,2026-09-01 12:44:00,0.0,order_received,operational
786,99,Eastgate Food Court,SC001,2026-09-01 12:54:00,0.24,arrived_restaurant,operational
787,99,Eastgate Food Court,SC001,2026-09-01 12:59:00,0.0,pickup_complete,operational
788,99,Eastgate Food Court,SC001,2026-09-01 13:00:00,1.08,in_transit,operational
789,99,Eastgate Food Court,SC001,2026-09-01 13:04:00,0.0,waiting_traffic,operational
790,99,Eastgate Food Court,SC001,2026-09-01 13:06:00,2.47,in_transit,operational
791,99,Eastgate Food Court,SC001,2026-09-01 13:09:00,0.05,arrived_customer,operational
792,99,Eastgate Food Court,SC001,2026-09-01 13:13:00,0.0,delivery_complete,operational
793,100,Downtown Hub,SC003,2026-09-03 16:13:00,0.0,order_received,operational
794,100,Downtown Hub,SC003,2026-09-03 16:26:00,0.07,arrived_restaurant,operational
795,100,Downtown Hub,SC003,2026-09-03 16:31:00,0.0,pickup_complete,operational
796,100,Downtown Hub,SC003,2026-09-03 16:32:00,1.01,in_transit,operational
797,100,Downtown Hub,SC003,2026-09-03 16:37:00,0.0,waiting_traffic,operational
798,100,Downtown Hub,SC003,2026-09-03 16:39:00,2.33,in_transit,operational
799,100,Downtown Hub,SC003,2026-09-03 16:43:00,0.22,arrived_customer,operational
800,100,Downtown Hub,SC003,2026-09-03 16:46:00,0.0,delivery_complete,operational
801,101,Westside Kitchen,SC006,2026-09-03 08:43:00,0.0,order_received,operational
802,101,Westside Kitchen,SC006,2026-09-03 08:49:00,0.09,arrived_restaurant,operational
803,101,Westside Kitchen,SC006,2026-09-03 08:55:00,0.0,pickup_complete,operational
804,101,Westside Kitchen,SC006,2026-09-03 08:56:00,2.71,in_transit,operational
805,101,Westside Kitchen,SC006,2026-09-03 09:00:00,0.0,waiting_traffic,operational
806,101,Westside Kitchen,SC006,2026-09-03 09:03:00,2.71,in_transit,operational
807,101,Westside Kitchen,SC006,2026-09-03 09:08:00,0.25,arrived_customer,operational
808,101,Westside Kitchen,SC006,2026-09-03 09:12:00,0.0,delivery_complete,operational
809,102,Downtown Hub,SC010,2026-09-03 18:37:00,0.0,order_received,operational
810,102,Downtown Hub,SC010,2026-09-03 18:47:00,0.07,arrived_restaurant,operational
811,102,Downtown Hub,SC010,2026-09-03 18:54:00,0.0,pickup_complete,operational
812,102,Downtown Hub,SC010,2026-09-03 18:55:00,3.01,in_transit,operational
813,102,Downtown Hub,SC010,2026-09-03 19:01:00,0.0,waiting_traffic,operational
814,102,Downtown Hub,SC010,2026-09-03 19:05:00,2.22,in_transit,operational
815,102,Downtown Hub,SC010,2026-09-03 19:17:00,0.23,arrived_customer,operational
816,102,Downtown Hub,SC010,2026-09-03 19:19:00,0.0,delivery_complete,operational
817,103,Westside Kitchen,SC009,2026-09-02 13:07:00,0.0,order_received,operational
818,103,Westside Kitchen,SC009,2026-09-02 13:12:00,0.27,arrived_restaurant,operational
819,103,Westside Kitchen,SC009,2026-09-02 13:16:00,0.0,pickup_complete,operational
820,103,Westside Kitchen,SC009,2026-09-02 13:17:00,2.93,in_transit,operational
821,103,Westside Kitchen,SC009,2026-09-02 13:21:00,0.0,waiting_traffic,operational
822,103,Westside Kitchen,SC009,2026-09-02 13:23:00,2.3,in_transit,operational
823,103,Westside Kitchen,SC009,2026-09-02 13:35:00,0.3,arrived_customer,operational
824,103,Westside Kitchen,SC009,2026-09-02 13:37:00,0.0,delivery_complete,operational
825,104,Downtown Hub,SC013,2026-09-03 08:27:00,0.0,order_received,operational
826,104,Downtown Hub,SC013,2026-09-03 08:37:00,0.1,arrived_restaurant,operational
827,104,Downtown Hub,SC013,2026-09-03 08:42:00,0.0,pickup_complete,operational
828,104,Downtown Hub,SC013,2026-09-03 08:43:00,0.88,in_transit,operational
829,104,Downtown Hub,SC013,2026-09-03 08:47:00,0.0,waiting_traffic,operational
830,104,Downtown Hub,SC013,2026-09-03 08:50:00,3.14,in_transit,operational
831,104,Downtown Hub,SC013,2026-09-03 08:56:00,0.23,arrived_customer,operational
832,104,Downtown Hub,SC013,2026-09-03 08:57:00,0.0,delivery_complete,operational
833,105,Downtown Hub,SC011,2026-09-01 20:39:00,0.0,order_received,operational
834,105,Downtown Hub,SC011,2026-09-01 20:45:00,0.14,arrived_restaurant,operational
835,105,Downtown Hub,SC011,2026-09-01 20:53:00,0.0,pickup_complete,operational
836,105,Downtown Hub,SC011,2026-09-01 20:54:00,2.76,in_transit,operational
837,105,Downtown Hub,SC011,2026-09-01 21:04:00,0.0,waiting_traffic,operational
838,105,Downtown Hub,SC011,2026-09-01 21:08:00,3.23,in_transit,operational
839,105,Downtown Hub,SC011,2026-09-01 21:14:00,0.2,arrived_customer,operational
840,105,Downtown Hub,SC011,2026-09-01 21:15:00,0.0,delivery_complete,operational
841,106,Eastgate Food Court,SC011,2026-09-01 13:49:00,0.0,order_received,operational
842,106,Eastgate Food Court,SC011,2026-09-01 13:55:00,0.23,arrived_restaurant,operational
843,106,Eastgate Food Court,SC011,2026-09-01 14:02:00,0.0,pickup_complete,operational
844,106,Eastgate Food Court,SC011,2026-09-01 14:03:00,3.25,in_transit,operational
845,106,Eastgate Food Court,SC011,2026-09-01 14:09:00,0.0,waiting_traffic,operational
846,106,Eastgate Food Court,SC011,2026-09-01 14:11:00,3.42,in_transit,operational
847,106,Eastgate Food Court,SC011,2026-09-01 14:16:00,0.1,arrived_customer,operational
848,106,Eastgate Food Court,SC011,2026-09-01 14:18:00,0.0,delivery_complete,operational
849,107,Westside Kitchen,SC008,2026-09-01 10:16:00,0.0,order_received,operational
850,107,Westside Kitchen,SC008,2026-09-01 10:23:00,0.11,arrived_restaurant,operational
851,107,Westside Kitchen,SC008,2026-09-01 10:30:00,0.0,pickup_complete,operational
852,107,Westside Kitchen,SC008,2026-09-01 10:31:00,2.19,in_transit,operational
853,107,Westside Kitchen,SC008,2026-09-01 10:39:00,0.0,waiting_traffic,operational
854,107,Westside Kitchen,SC008,2026-09-01 10:43:00,1.24,in_transit,operational
855,107,Westside Kitchen,SC008,2026-09-01 10:45:00,0.11,arrived_customer,operational
856,107,Westside Kitchen,SC008,2026-09-01 10:49:00,0.0,delivery_complete,operational
857,108,North Plaza,SC019,2026-09-03 18:39:00,0.0,order_received,operational
858,108,North Plaza,SC019,2026-09-03 18:46:00,0.24,arrived_restaurant,minor_delay
859,108,North Plaza,SC019,2026-09-03 18:48:00,0.0,pickup_complete,operational
860,108,North Plaza,SC019,2026-09-03 18:49:00,1.0,in_transit,operational
861,108,North Plaza,SC019,2026-09-03 18:51:00,0.0,waiting_traffic,operational
862,108,North Plaza,SC019,2026-09-03 18:53:00,1.71,in_transit,operational
863,108,North Plaza,SC019,2026-09-03 19:00:00,0.26,arrived_customer,operational
864,108,North Plaza,SC019,2026-09-03 19:01:00,0.0,delivery_complete,operational
865,109,Eastgate Food Court,SC017,2026-09-01 12:29:00,0.0,order_received,operational
866,109,Eastgate Food Court,SC017,2026-09-01 12:32:00,0.2,arrived_restaurant,operational
867,109,Eastgate Food Court,SC017,2026-09-01 12:36:00,0.0,pickup_complete,operational
868,109,Eastgate Food Court,SC017,2026-09-01 12:37:00,1.25,in_transit,operational
869,109,Eastgate Food Court,SC017,2026-09-01 12:44:00,0.0,waiting_traffic,operational
870,109,Eastgate Food Court,SC017,2026-09-01 12:46:00,3.08,in_transit,operational
871,109,Eastgate Food Court,SC017,2026-09-01 12:58:00,0.27,arrived_customer,operational
872,109,Eastgate Food Court,SC017,2026-09-01 13:02:00,0.0,delivery_complete,operational
873,110,North Plaza,SC019,2026-09-03 20:47:00,0.0,order_received,operational
874,110,North Plaza,SC019,2026-09-03 20:59:00,0.12,arrived_restaurant,operational
875,110,North Plaza,SC019,2026-09-03 21:03:00,0.0,pickup_complete,operational
876,110,North Plaza,SC019,2026-09-03 21:04:00,3.33,in_transit,operational
877,110,North Plaza,SC019,2026-09-03 21:10:00,0.0,waiting_traffic,operational
878,110,North Plaza,SC019,2026-09-03 21:12:00,1.65,in_transit,operational
879,110,North Plaza,SC019,2026-09-03 21:21:00,0.18,arrived_customer,operational
880,110,North Plaza,SC019,2026-09-03 21:24:00,0.0,delivery_complete,operational
881,111,Downtown Hub,SC011,2026-09-03 09:32:00,0.0,order_received,operational
882,111,Downtown Hub,SC011,2026-09-03 09:42:00,0.16,arrived_restaurant,operational
883,111,Downtown Hub,SC011,2026-09-03 09:47:00,0.0,pickup_complete,operational
884,111,Downtown Hub,SC011,2026-09-03 09:48:00,2.6,in_transit,minor_delay
885,111,Downtown Hub,SC011,2026-09-03 10:01:00,0.0,waiting_traffic,operational
886,111,Downtown Hub,SC011,2026-09-03 10:05:00,1.35,in_transit,operational
887,111,Downtown Hub,SC011,2026-09-03 10:09:00,0.16,arrived_customer,operational
888,111,Downtown Hub,SC011,2026-09-03 10:13:00,0.0,delivery_complete,operational
889,112,North Plaza,SC014,2026-09-02 18:38:00,0.0,order_received,operational
890,112,North Plaza,SC014,2026-09-02 18:43:00,0.22,arrived_restaurant,operational
891,112,North Plaza,SC014,2026-09-02 18:47:00,0.0,pickup_complete,operational
892,112,North Plaza,SC014,2026-09-02 18:48:00,2.47,in_transit,operational
893,112,North Plaza,SC014,2026-09-02 18:53:00,0.0,waiting_traffic,operational
894,112,North Plaza,SC014,2026-09-02 18:58:00,0.88,in_transit,operational
895,112,North Plaza,SC014,2026-09-02 19:05:00,0.28,arrived_customer,operational
896,112,North Plaza,SC014,2026-09-02 19:10:00,0.0,delivery_complete,operational
897,113,Westside Kitchen,SC011,2026-09-01 17:42:00,0.0,order_received,operational
898,113,Westside Kitchen,SC011,2026-09-01 17:53:00,0.1,arrived_restaurant,operational
899,113,Westside Kitchen,SC011,2026-09-01 18:00:00,0.0,pickup_complete,minor_delay
900,113,Westside Kitchen,SC011,2026-09-01 18:01:00,2.56,in_transit,operational
901,113,Westside Kitchen,SC011,2026-09-01 18:10:00,0.0,waiting_traffic,operational
902,113,Westside Kitchen,SC011,2026-09-01 18:13:00,3.5,in_transit,operational
903,113,Westside Kitchen,SC011,2026-09-01 18:17:00,0.25,arrived_customer,operational
904,113,Westside Kitchen,SC011,2026-09-01 18:22:00,0.0,delivery_complete,operational
905,114,North Plaza,SC011,2026-09-01 18:44:00,0.0,order_received,operational
906,114,North Plaza,SC011,2026-09-01 18:51:00,0.27,arrived_restaurant,operational
907,114,North Plaza,SC011,2026-09-01 18:59:00,0.0,pickup_complete,operational
908,114,North Plaza,SC011,2026-09-01 19:00:00,2.6,in_transit,operational
909,114,North Plaza,SC011,2026-09-01 19:01:00,0.0,waiting_traffic,operational
910,114,North Plaza,SC011,2026-09-01 19:02:00,2.95,in_transit,operational
911,114,North Plaza,SC011,2026-09-01 19:10:00,0.16,arrived_customer,operational
912,114,North Plaza,SC011,2026-09-01 19:15:00,0.0,delivery_complete,operational
913,115,Westside Kitchen,SC007,2026-09-02 20:31:00,0.0,order_received,operational
914,115,Westside Kitchen,SC007,2026-09-02 20:38:00,0.19,arrived_restaurant,minor_delay
915,115,Westside Kitchen,SC007,2026-09-02 20:43:00,0.0,pickup_complete,operational
916,115,Westside Kitchen,SC007,2026-09-02 20:44:00,2.68,in_transit,operational
917,115,Westside Kitchen,SC007,2026-09-02 20:46:00,0.0,waiting_traffic,operational
918,115,Westside Kitchen,SC007,2026-09-02 20:47:00,1.44,in_transit,operational
919,115,Westside Kitchen,SC007,2026-09-02 20:48:00,0.07,arrived_customer,operational
920,115,Westside Kitchen,SC007,2026-09-02 20:49:00,0.0,delivery_complete,operational
921,116,Downtown Hub,SC011,2026-09-03 10:38:00,0.0,order_received,operational
922,116,Downtown Hub,SC011,2026-09-03 10:44:00,0.2,arrived_restaurant,operational
923,116,Downtown Hub,SC011,2026-09-03 10:52:00,0.0,pickup_complete,operational
924,116,Downtown Hub,SC011,2026-09-03 10:53:00,3.13,in_transit,operational
925,116,Downtown Hub,SC011,2026-09-03 10:54:00,0.0,waiting_traffic,operational
926,116,Downtown Hub,SC011,2026-09-03 10:56:00,0.87,in_transit,operational
927,116,Downtown Hub,SC011,2026-09-03 10:57:00,0.14,arrived_customer,operational
928,116,Downtown Hub,SC011,2026-09-03 11:04:00,0.0,delivery_complete,operational
929,117,Westside Kitchen,SC015,2026-09-03 12:48:00,0.0,order_received,operational
930,117,Westside Kitchen,SC015,2026-09-03 12:51:00,0.2,arrived_restaurant,operational
931,117,Westside Kitchen,SC015,2026-09-03 12:52:00,0.0,pickup_complete,operational
932,117,Westside Kitchen,SC015,2026-09-03 12:53:00,2.87,in_transit,operational
933,117,Westside Kitchen,SC015,2026-09-03 13:00:00,0.0,waiting_traffic,operational
934,117,Westside Kitchen,SC015,2026-09-03 13:03:00,3.38,in_transit,operational
935,117,Westside Kitchen,SC015,2026-09-03 13:12:00,0.28,arrived_customer,operational
936,117,Westside Kitchen,SC015,2026-09-03 13:15:00,0.0,delivery_complete,operational
937,118,North Plaza,SC015,2026-09-02 20:24:00,0.0,order_received,operational
938,118,North Plaza,SC015,2026-09-02 20:33:00,0.17,arrived_restaurant,operational
939,118,North Plaza,SC015,2026-09-02 20:36:00,0.0,pickup_complete,operational
940,118,North Plaza,SC015,2026-09-02 20:37:00,1.63,in_transit,operational
941,118,North Plaza,SC015,2026-09-02 20:40:00,0.0,waiting_traffic,operational
942,118,North Plaza,SC015,2026-09-02 20:41:00,1.64,in_transit,operational
943,118,North Plaza,SC015,2026-09-02 20:48:00,0.2,arrived_customer,operational
944,118,North Plaza,SC015,2026-09-02 20:54:00,0.0,delivery_complete,operational
945,119,Eastgate Food Court,SC018,2026-09-01 19:54:00,0.0,order_received,operational
946,119,Eastgate Food Court,SC018,2026-09-01 19:58:00,0.15,arrived_restaurant,operational
947,119,Eastgate Food Court,SC018,2026-09-01 20:04:00,0.0,pickup_complete,operational
948,119,Eastgate Food Court,SC018,2026-09-01 20:05:00,2.64,in_transit,operational
949,119,Eastgate Food Court,SC018,2026-09-01 20:10:00,0.0,waiting_traffic,operational
950,119,Eastgate Food Court,SC018,2026-09-01 20:13:00,2.71,in_transit,operational
951,119,Eastgate Food Court,SC018,2026-09-01 20:16:00,0.11,arrived_customer,operational
952,119,Eastgate Food Court,SC018,2026-09-01 20:20:00,0.0,delivery_complete,operational
953,120,Westside Kitchen,SC015,2026-09-02 22:01:00,0.0,order_received,operational
954,120,Westside Kitchen,SC015,2026-09-02 22:06:00,0.25,arrived_restaurant,operational
955,120,Westside Kitchen,SC015,2026-09-02 22:10:00,0.0,pickup_complete,operational
956,120,Westside Kitchen,SC015,2026-09-02 22:11:00,2.51,in_transit,operational
957,120,Westside Kitchen,SC015,2026-09-02 22:15:00,0.0,waiting_traffic,operational
958,120,Westside Kitchen,SC015,2026-09-02 22:18:00,3.01,in_transit,operational
959,120,Westside Kitchen,SC015,2026-09-02 22:25:00,0.27,arrived_customer,operational
960,120,Westside Kitchen,SC015,2026-09-02 22:29:00,0.0,delivery_complete,operational
961,121,Eastgate Food Court,SC005,2026-09-01 08:18:00,0.0,order_received,operational
962,121,Eastgate Food Court,SC005,2026-09-01 08:23:00,0.2,arrived_restaurant,operational
963,121,Eastgate Food Court,SC005,2026-09-01 08:26:00,0.0,pickup_complete,operational
964,121,Eastgate Food Court,SC005,2026-09-01 08:27:00,3.23,in_transit,operational
965,121,Eastgate Food Court,SC005,2026-09-01 08:32:00,0.0,waiting_traffic,operational
966,121,Eastgate Food Court,SC005,2026-09-01 08:33:00,2.91,in_transit,operational
967,121,Eastgate Food Court,SC005,2026-09-01 08:38:00,0.16,arrived_customer,operational
968,121,Eastgate Food Court,SC005,2026-09-01 08:43:00,0.0,delivery_complete,operational
969,122,Westside Kitchen,SC005,2026-09-03 19:38:00,0.0,order_received,operational
970,122,Westside Kitchen,SC005,2026-09-03 19:44:00,0.21,arrived_restaurant,operational
971,122,Westside Kitchen,SC005,2026-09-03 19:47:00,0.0,pickup_complete,operational
972,122,Westside Kitchen,SC005,2026-09-03 19:48:00,1.25,in_transit,operational
973,122,Westside Kitchen,SC005,2026-09-03 19:59:00,0.0,waiting_traffic,operational
974,122,Westside Kitchen,SC005,2026-09-03 20:00:00,1.39,in_transit,operational
975,122,Westside Kitchen,SC005,2026-09-03 20:08:00,0.07,arrived_customer,operational
